fecha_compra,sku,marca,cantidad_compra,costo_producto,cohorte_compra
2024-10-06 00:00:00+00:00,HAV-0113,HAVE,18,138,2024-10
2024-10-06 00:00:00+00:00,HAV-0114,HAVE,21,285,2024-10
2024-10-06 00:00:00+00:00,HAV-0115,HAVE,18,126,2024-10
2024-10-06 00:00:00+00:00,HAV-0116,HAVE,21,292,2024-10
2024-10-06 00:00:00+00:00,HAV-0117,HAVE,21,154,2024-10
2024-10-06 00:00:00+00:00,HAV-0118,HAVE,18,134,2024-10
2024-10-06 00:00:00+00:00,HAV-0119,HAVE,21,184,2024-10
2024-10-06 00:00:00+00:00,HAV-0120,HAVE,21,281,2024-10
2024-10-06 00:00:00+00:00,HAV-0121,HAVE,18,139,2024-10
2024-10-06 00:00:00+00:00,HAV-0122,HAVE,21,162,2024-10
2024-10-06 00:00:00+00:00,HAV-0123,HAVE,21,123,2024-10
2024-10-06 00:00:00+00:00,HAV-0124,HAVE,18,227,2024-10
2024-10-06 00:00:00+00:00,HAV-0125,HAVE,21,140,2024-10
2024-10-06 00:00:00+00:00,OVI-0119,OVI,12,333,2024-10
2024-10-06 00:00:00+00:00,OVI-0120,OVI,12,316,2024-10
2024-10-06 00:00:00+00:00,OVI-0121,OVI,12,305,2024-10
2024-10-06 00:00:00+00:00,OVI-0122,OVI,12,322,2024-10
2024-10-06 00:00:00+00:00,OVI-0123,OVI,12,299,2024-10
2024-10-06 00:00:00+00:00,OVI-0124,OVI,12,254,2024-10
2024-10-06 00:00:00+00:00,OVI-0125,OVI,12,333,2024-10
2024-10-06 00:00:00+00:00,OVI-0126,OVI,12,247,2024-10
2024-10-06 00:00:00+00:00,OVI-0127,OVI,12,347,2024-10
2024-10-06 00:00:00+00:00,OVI-0128,OVI,12,358,2024-10
2024-10-06 00:00:00+00:00,OVI-0129,OVI,15,301,2024-10
2024-10-06 00:00:00+00:00,OVI-0130,OVI,15,330,2024-10
2024-10-06 00:00:00+00:00,OVI-0131,OVI,12,254,2024-10
2024-10-06 00:00:00+00:00,OVI-0132,OVI,15,239,2024-10
2024-10-06 00:00:00+00:00,DAN-0021,DANIEL JEANS,12,214,2024-10
2024-10-06 00:00:00+00:00,DAN-0022,DANIEL JEANS,12,214,2024-10
2024-10-06 00:00:00+00:00,VER-0024,VERYJ,12,213,2024-10
2024-10-06 00:00:00+00:00,VER-0025,VERYJ,12,211,2024-10
2024-11-07 00:00:00+00:00,MIR-0062,MIROH,9,132,2024-11
2024-11-07 00:00:00+00:00,MIR-0063,MIROH,9,116,2024-11
2024-11-07 00:00:00+00:00,MIR-0064,MIROH,9,135,2024-11
2024-11-07 00:00:00+00:00,MIR-0065,MIROH,9,124,2024-11
2024-11-07 00:00:00+00:00,MIR-0066,MIROH,9,114,2024-11
2024-11-07 00:00:00+00:00,MIR-0067,MIROH,9,109,2024-11
2024-11-07 00:00:00+00:00,OVI-0133,OVI,9,286,2024-11
2024-11-07 00:00:00+00:00,OVI-0134,OVI,9,328,2024-11
2024-11-07 00:00:00+00:00,OVI-0135,OVI,9,256,2024-11
2024-11-07 00:00:00+00:00,OVI-0136,OVI,9,255,2024-11
2024-11-07 00:00:00+00:00,OVI-0137,OVI,9,344,2024-11
2024-11-07 00:00:00+00:00,OVI-0138,OVI,9,312,2024-11
2024-11-07 00:00:00+00:00,OVI-0139,OVI,9,316,2024-11
2024-11-07 00:00:00+00:00,OVI-0140,OVI,9,312,2024-11
2024-11-07 00:00:00+00:00,OVI-0141,OVI,9,266,2024-11
2024-11-07 00:00:00+00:00,OVI-0142,OVI,9,295,2024-11
2024-11-07 00:00:00+00:00,OVI-0143,OVI,9,280,2024-11
2024-11-07 00:00:00+00:00,OVI-0144,OVI,9,329,2024-11
2024-11-07 00:00:00+00:00,OVI-0145,OVI,9,298,2024-11
2024-11-07 00:00:00+00:00,OVI-0146,OVI,12,240,2024-11
2024-11-07 00:00:00+00:00,OVI-0147,OVI,9,243,2024-11
2024-11-07 00:00:00+00:00,OVI-0148,OVI,12,237,2024-11
2024-11-07 00:00:00+00:00,AZU-0053,AZURA,9,329,2024-11
2024-11-07 00:00:00+00:00,AZU-0054,AZURA,12,347,2024-11
2024-11-07 00:00:00+00:00,AZU-0055,AZURA,9,311,2024-11
2024-11-07 00:00:00+00:00,AZU-0056,AZURA,12,381,2024-11
2024-11-07 00:00:00+00:00,CAM-0099,CAMEO,9,409,2024-11
2024-11-07 00:00:00+00:00,CAM-0100,CAMEO,12,407,2024-11
2024-11-07 00:00:00+00:00,CAM-0101,CAMEO,9,242,2024-11
2024-11-07 00:00:00+00:00,CAM-0102,CAMEO,12,358,2024-11
2024-11-07 00:00:00+00:00,CAM-0103,CAMEO,12,306,2024-11
2024-11-07 00:00:00+00:00,CAM-0104,CAMEO,9,295,2024-11
2024-11-07 00:00:00+00:00,CAM-0105,CAMEO,12,376,2024-11
2024-11-07 00:00:00+00:00,DRE-0064,DRESS DAY,9,338,2024-11
2024-11-07 00:00:00+00:00,DRE-0065,DRESS DAY,9,245,2024-11
2024-11-07 00:00:00+00:00,DRE-0066,DRESS DAY,9,388,2024-11
2024-11-07 00:00:00+00:00,DRE-0067,DRESS DAY,9,275,2024-11
2024-11-07 00:00:00+00:00,DRE-0068,DRESS DAY,9,427,2024-11
2024-11-07 00:00:00+00:00,DRE-0069,DRESS DAY,9,256,2024-11
2024-11-07 00:00:00+00:00,DRE-0070,DRESS DAY,9,338,2024-11
2024-11-07 00:00:00+00:00,DRE-0071,DRESS DAY,9,430,2024-11
2024-11-07 00:00:00+00:00,DRE-0072,DRESS DAY,12,308,2024-11
2024-11-07 00:00:00+00:00,SOR-0012,SORRENTO,9,197,2024-11
2024-11-07 00:00:00+00:00,SOR-0013,SORRENTO,12,197,2024-11
2024-11-07 00:00:00+00:00,EVE-0055,EVERLYNN,9,198,2024-11
2024-11-07 00:00:00+00:00,EVE-0056,EVERLYNN,12,198,2024-11
2024-11-07 00:00:00+00:00,EVE-0057,EVERLYNN,9,228,2024-11
2024-11-07 00:00:00+00:00,EVE-0058,EVERLYNN,12,207,2024-11
2024-11-07 00:00:00+00:00,MIC-0275,MICHEL,51,120,2024-11
2024-11-07 00:00:00+00:00,MIC-0276,MICHEL,51,151,2024-11
2024-11-07 00:00:00+00:00,MIC-0277,MICHEL,51,116,2024-11
2024-11-07 00:00:00+00:00,MIC-0278,MICHEL,51,229,2024-11
2024-11-07 00:00:00+00:00,MIC-0279,MICHEL,51,178,2024-11
2024-11-07 00:00:00+00:00,MIC-0280,MICHEL,51,129,2024-11
2024-11-07 00:00:00+00:00,MIC-0281,MICHEL,51,175,2024-11
2024-11-07 00:00:00+00:00,MIC-0282,MICHEL,51,154,2024-11
2024-11-07 00:00:00+00:00,MIC-0283,MICHEL,51,254,2024-11
2024-11-07 00:00:00+00:00,MIC-0284,MICHEL,54,182,2024-11
2024-11-07 00:00:00+00:00,MIC-0285,MICHEL,54,132,2024-11
2024-11-07 00:00:00+00:00,MIC-0286,MICHEL,51,200,2024-11
2024-11-07 00:00:00+00:00,MIC-0287,MICHEL,54,183,2024-11
2024-11-07 00:00:00+00:00,MUY-0074,MUY MUY,9,222,2024-11
2024-11-07 00:00:00+00:00,MUY-0075,MUY MUY,9,351,2024-11
2024-11-07 00:00:00+00:00,MUY-0076,MUY MUY,9,352,2024-11
2024-11-07 00:00:00+00:00,MUY-0077,MUY MUY,9,316,2024-11
2024-11-07 00:00:00+00:00,MUY-0078,MUY MUY,9,304,2024-11
2024-11-07 00:00:00+00:00,MUY-0079,MUY MUY,9,336,2024-11
2024-11-07 00:00:00+00:00,MUY-0080,MUY MUY,9,342,2024-11
2024-11-07 00:00:00+00:00,MUY-0081,MUY MUY,9,297,2024-11
2024-11-07 00:00:00+00:00,MUY-0082,MUY MUY,12,276,2024-11
2024-11-07 00:00:00+00:00,ACG-0122,ACG,9,215,2024-11
2024-11-07 00:00:00+00:00,ACG-0123,ACG,9,249,2024-11
2024-11-07 00:00:00+00:00,ACG-0124,ACG,12,245,2024-11
2024-11-07 00:00:00+00:00,ACG-0125,ACG,9,200,2024-11
2024-11-07 00:00:00+00:00,ACG-0126,ACG,12,220,2024-11
2024-11-07 00:00:00+00:00,ACG-0127,ACG,12,169,2024-11
2024-11-07 00:00:00+00:00,ACG-0128,ACG,9,179,2024-11
2024-11-07 00:00:00+00:00,ACG-0129,ACG,12,167,2024-11
2024-11-07 00:00:00+00:00,ACG-0130,ACG,12,256,2024-11
2024-11-07 00:00:00+00:00,ACG-0131,ACG,9,201,2024-11
2024-11-07 00:00:00+00:00,ACG-0132,ACG,12,196,2024-11
2024-11-07 00:00:00+00:00,TRE-0031,TREND STYLES,9,141,2024-11
2024-11-07 00:00:00+00:00,TRE-0032,TREND STYLES,12,139,2024-11
2024-11-07 00:00:00+00:00,BET-0069,BETTER BE,9,263,2024-11
2024-11-07 00:00:00+00:00,BET-0070,BETTER BE,9,205,2024-11
2024-11-07 00:00:00+00:00,BET-0071,BETTER BE,9,280,2024-11
2024-11-07 00:00:00+00:00,BET-0072,BETTER BE,9,189,2024-11
2024-11-07 00:00:00+00:00,BET-0073,BETTER BE,9,203,2024-11
2024-11-07 00:00:00+00:00,BET-0074,BETTER BE,9,203,2024-11
2024-11-07 00:00:00+00:00,BLA-0080,BLASHE,9,201,2024-11
2024-11-07 00:00:00+00:00,BLA-0081,BLASHE,9,176,2024-11
2024-11-07 00:00:00+00:00,BLA-0082,BLASHE,9,210,2024-11
2024-11-07 00:00:00+00:00,BLA-0083,BLASHE,9,162,2024-11
2024-11-07 00:00:00+00:00,BLA-0084,BLASHE,9,212,2024-11
2024-11-07 00:00:00+00:00,BLA-0085,BLASHE,9,162,2024-11
2024-11-07 00:00:00+00:00,BLA-0086,BLASHE,9,208,2024-11
2024-11-07 00:00:00+00:00,IJO-0085,IJOAH,30,162,2024-11
2024-11-07 00:00:00+00:00,IJO-0086,IJOAH,30,153,2024-11
2024-11-07 00:00:00+00:00,IJO-0087,IJOAH,30,188,2024-11
2024-11-07 00:00:00+00:00,IJO-0088,IJOAH,30,166,2024-11
2024-11-07 00:00:00+00:00,IJO-0089,IJOAH,30,213,2024-11
2024-11-07 00:00:00+00:00,IJO-0090,IJOAH,30,215,2024-11
2024-11-07 00:00:00+00:00,IJO-0091,IJOAH,33,238,2024-11
2024-11-07 00:00:00+00:00,TOP-0067,TOP CHIC,9,226,2024-11
2024-11-07 00:00:00+00:00,TOP-0068,TOP CHIC,12,256,2024-11
2024-11-07 00:00:00+00:00,TOP-0069,TOP CHIC,9,223,2024-11
2024-11-07 00:00:00+00:00,TOP-0070,TOP CHIC,12,248,2024-11
2024-11-07 00:00:00+00:00,INA-0023,INA,9,294,2024-11
2024-11-07 00:00:00+00:00,INA-0024,INA,12,288,2024-11
2024-11-07 00:00:00+00:00,LOP-0129,LOVE POEM,18,266,2024-11
2024-11-07 00:00:00+00:00,LOP-0130,LOVE POEM,18,145,2024-11
2024-11-07 00:00:00+00:00,LOP-0131,LOVE POEM,18,223,2024-11
2024-11-07 00:00:00+00:00,LOP-0132,LOVE POEM,21,173,2024-11
2024-11-07 00:00:00+00:00,LOP-0133,LOVE POEM,21,192,2024-11
2024-11-07 00:00:00+00:00,LOP-0134,LOVE POEM,18,167,2024-11
2024-11-07 00:00:00+00:00,LOP-0135,LOVE POEM,21,210,2024-11
2024-11-07 00:00:00+00:00,LOP-0136,LOVE POEM,21,219,2024-11
2024-11-07 00:00:00+00:00,LOP-0137,LOVE POEM,18,186,2024-11
2024-11-07 00:00:00+00:00,LOP-0138,LOVE POEM,21,278,2024-11
2024-11-07 00:00:00+00:00,LOP-0139,LOVE POEM,21,73,2024-11
2024-11-07 00:00:00+00:00,LOP-0140,LOVE POEM,18,227,2024-11
2024-11-07 00:00:00+00:00,LOP-0141,LOVE POEM,21,100,2024-11
2024-11-08 00:00:00+00:00,MIN-0232,MINE,21,108,2024-11
2024-11-08 00:00:00+00:00,MIN-0233,MINE,21,216,2024-11
2024-11-08 00:00:00+00:00,MIN-0234,MINE,21,95,2024-11
2024-11-08 00:00:00+00:00,MIN-0235,MINE,21,227,2024-11
2024-11-08 00:00:00+00:00,MIN-0236,MINE,21,108,2024-11
2024-11-08 00:00:00+00:00,MIN-0237,MINE,21,141,2024-11
2024-11-08 00:00:00+00:00,MIN-0238,MINE,21,186,2024-11
2024-11-08 00:00:00+00:00,MIN-0239,MINE,21,200,2024-11
2024-11-08 00:00:00+00:00,MIN-0240,MINE,21,166,2024-11
2024-11-08 00:00:00+00:00,MIN-0241,MINE,24,197,2024-11
2024-11-08 00:00:00+00:00,MIN-0242,MINE,24,275,2024-11
2024-11-08 00:00:00+00:00,MIN-0243,MINE,21,165,2024-11
2024-11-08 00:00:00+00:00,MIN-0244,MINE,24,221,2024-11
2024-11-08 00:00:00+00:00,MIN-0245,MINE,24,166,2024-11
2024-11-08 00:00:00+00:00,MIN-0246,MINE,21,145,2024-11
2024-11-08 00:00:00+00:00,MIN-0247,MINE,24,91,2024-11
2024-11-08 00:00:00+00:00,CRE-0026,CRETA,9,273,2024-11
2024-11-08 00:00:00+00:00,CRE-0027,CRETA,12,271,2024-11
2024-11-08 00:00:00+00:00,LOR-0095,LOVERICHE,18,340,2024-11
2024-11-08 00:00:00+00:00,LOR-0096,LOVERICHE,18,207,2024-11
2024-11-08 00:00:00+00:00,LOR-0097,LOVERICHE,18,221,2024-11
2024-11-08 00:00:00+00:00,LOR-0098,LOVERICHE,18,393,2024-11
2024-11-08 00:00:00+00:00,LOR-0099,LOVERICHE,18,173,2024-11
2024-11-08 00:00:00+00:00,LOR-0100,LOVERICHE,18,263,2024-11
2024-11-08 00:00:00+00:00,LOR-0101,LOVERICHE,18,260,2024-11
2024-11-08 00:00:00+00:00,LOR-0102,LOVERICHE,21,312,2024-11
2024-11-08 00:00:00+00:00,LOR-0103,LOVERICHE,18,369,2024-11
2024-11-08 00:00:00+00:00,LOR-0104,LOVERICHE,21,379,2024-11
2024-11-08 00:00:00+00:00,LOR-0105,LOVERICHE,21,253,2024-11
2024-11-08 00:00:00+00:00,LOR-0106,LOVERICHE,18,313,2024-11
2024-11-08 00:00:00+00:00,LOR-0107,LOVERICHE,21,381,2024-11
2024-11-08 00:00:00+00:00,SHE-0156,SHERO,12,179,2024-11
2024-11-08 00:00:00+00:00,SHE-0157,SHERO,12,281,2024-11
2024-11-08 00:00:00+00:00,SHE-0158,SHERO,12,166,2024-11
2024-11-08 00:00:00+00:00,SHE-0159,SHERO,12,273,2024-11
2024-11-08 00:00:00+00:00,SHE-0160,SHERO,12,177,2024-11
2024-11-08 00:00:00+00:00,SHE-0161,SHERO,9,236,2024-11
2024-11-08 00:00:00+00:00,SHE-0162,SHERO,12,258,2024-11
2024-11-08 00:00:00+00:00,SHE-0163,SHERO,12,274,2024-11
2024-11-08 00:00:00+00:00,SHE-0164,SHERO,9,150,2024-11
2024-11-08 00:00:00+00:00,SHE-0165,SHERO,12,302,2024-11
2024-11-08 00:00:00+00:00,SHE-0166,SHERO,12,164,2024-11
2024-11-08 00:00:00+00:00,SHE-0167,SHERO,9,316,2024-11
2024-11-08 00:00:00+00:00,SHE-0168,SHERO,12,285,2024-11
2024-11-08 00:00:00+00:00,SHE-0169,SHERO,12,178,2024-11
2024-11-08 00:00:00+00:00,SHE-0170,SHERO,9,167,2024-11
2024-11-08 00:00:00+00:00,SHE-0171,SHERO,12,190,2024-11
2024-11-08 00:00:00+00:00,MIS-0021,MISTYROSE,9,232,2024-11
2024-11-08 00:00:00+00:00,MIS-0022,MISTYROSE,12,249,2024-11
2024-11-08 00:00:00+00:00,SPR-0066,SPRING HAZE,9,268,2024-11
2024-11-08 00:00:00+00:00,SPR-0067,SPRING HAZE,9,259,2024-11
2024-11-08 00:00:00+00:00,SPR-0068,SPRING HAZE,9,282,2024-11
2024-11-08 00:00:00+00:00,SPR-0069,SPRING HAZE,9,280,2024-11
2024-11-08 00:00:00+00:00,SPR-0070,SPRING HAZE,9,277,2024-11
2024-11-08 00:00:00+00:00,SPR-0071,SPRING HAZE,9,237,2024-11
2024-11-08 00:00:00+00:00,CHO-0048,CHOCOLATE,9,106,2024-11
2024-11-08 00:00:00+00:00,CHO-0049,CHOCOLATE,9,278,2024-11
2024-11-08 00:00:00+00:00,CHO-0050,CHOCOLATE,9,195,2024-11
2024-11-08 00:00:00+00:00,CHO-0051,CHOCOLATE,9,244,2024-11
2024-11-08 00:00:00+00:00,CHO-0052,CHOCOLATE,9,107,2024-11
2024-11-08 00:00:00+00:00,CHO-0053,CHOCOLATE,9,312,2024-11
2024-11-08 00:00:00+00:00,HAV-0126,HAVE,39,280,2024-11
2024-11-08 00:00:00+00:00,HAV-0127,HAVE,39,164,2024-11
2024-11-08 00:00:00+00:00,HAV-0128,HAVE,39,290,2024-11
2024-11-08 00:00:00+00:00,HAV-0129,HAVE,39,163,2024-11
2024-11-08 00:00:00+00:00,HAV-0130,HAVE,39,195,2024-11
2024-11-08 00:00:00+00:00,HAV-0131,HAVE,39,279,2024-11
2024-11-08 00:00:00+00:00,FAS-0070,FASHION CARGO (PASSPORT),9,137,2024-11
2024-11-08 00:00:00+00:00,FAS-0071,FASHION CARGO (PASSPORT),9,145,2024-11
2024-11-08 00:00:00+00:00,FAS-0072,FASHION CARGO (PASSPORT),9,142,2024-11
2024-11-08 00:00:00+00:00,FAS-0073,FASHION CARGO (PASSPORT),9,142,2024-11
2024-11-08 00:00:00+00:00,FAS-0074,FASHION CARGO (PASSPORT),9,144,2024-11
2024-11-08 00:00:00+00:00,FAS-0075,FASHION CARGO (PASSPORT),9,147,2024-11
2024-11-08 00:00:00+00:00,STE-0023,STELLA,9,70,2024-11
2024-11-08 00:00:00+00:00,STE-0024,STELLA,12,93,2024-11
2024-11-08 00:00:00+00:00,SAN-0149,SANS SOUCI,12,248,2024-11
2024-11-08 00:00:00+00:00,SAN-0150,SANS SOUCI,12,233,2024-11
2024-11-08 00:00:00+00:00,SAN-0151,SANS SOUCI,12,157,2024-11
2024-11-08 00:00:00+00:00,SAN-0152,SANS SOUCI,12,204,2024-11
2024-11-08 00:00:00+00:00,SAN-0153,SANS SOUCI,12,110,2024-11
2024-11-08 00:00:00+00:00,SAN-0154,SANS SOUCI,12,110,2024-11
2024-11-08 00:00:00+00:00,SAN-0155,SANS SOUCI,12,110,2024-11
2024-11-08 00:00:00+00:00,SAN-0156,SANS SOUCI,12,228,2024-11
2024-11-08 00:00:00+00:00,SAN-0157,SANS SOUCI,12,203,2024-11
2024-11-08 00:00:00+00:00,SAN-0158,SANS SOUCI,12,164,2024-11
2024-11-08 00:00:00+00:00,SAN-0159,SANS SOUCI,12,117,2024-11
2024-11-08 00:00:00+00:00,SAN-0160,SANS SOUCI,12,272,2024-11
2024-11-08 00:00:00+00:00,SAN-0161,SANS SOUCI,12,275,2024-11
2024-11-08 00:00:00+00:00,SAN-0162,SANS SOUCI,12,252,2024-11
2024-11-08 00:00:00+00:00,SAN-0163,SANS SOUCI,12,214,2024-11
2024-11-08 00:00:00+00:00,WIL-0079,WILL B,9,205,2024-11
2024-11-08 00:00:00+00:00,WIL-0080,WILL B,9,207,2024-11
2024-11-08 00:00:00+00:00,WIL-0081,WILL B,9,223,2024-11
2024-11-08 00:00:00+00:00,WIL-0082,WILL B,9,202,2024-11
2024-11-08 00:00:00+00:00,WIL-0083,WILL B,9,224,2024-11
2024-11-08 00:00:00+00:00,WIL-0084,WILL B,9,206,2024-11
2024-11-08 00:00:00+00:00,WIL-0085,WILL B,9,205,2024-11
2024-11-08 00:00:00+00:00,AVA-0110,AVAILABLE,12,149,2024-11
2024-11-08 00:00:00+00:00,AVA-0111,AVAILABLE,15,128,2024-11
2024-11-08 00:00:00+00:00,AVA-0112,AVAILABLE,12,137,2024-11
2024-11-08 00:00:00+00:00,AVA-0113,AVAILABLE,15,129,2024-11
2024-11-08 00:00:00+00:00,AVA-0114,AVAILABLE,15,136,2024-11
2024-11-08 00:00:00+00:00,AVA-0115,AVAILABLE,12,136,2024-11
2024-11-08 00:00:00+00:00,AVA-0116,AVAILABLE,15,156,2024-11
2024-11-08 00:00:00+00:00,AVA-0117,AVAILABLE,15,158,2024-11
2024-11-08 00:00:00+00:00,AVA-0118,AVAILABLE,12,163,2024-11
2024-11-08 00:00:00+00:00,AVA-0119,AVAILABLE,15,134,2024-11
2024-11-08 00:00:00+00:00,COL-0020,COLETTE,9,208,2024-11
2024-11-08 00:00:00+00:00,COL-0021,COLETTE,12,207,2024-11
2024-11-08 00:00:00+00:00,IFS-0042,IF SHE LOVES,9,213,2024-11
2024-11-08 00:00:00+00:00,IFS-0043,IF SHE LOVES,12,236,2024-11
2024-11-08 00:00:00+00:00,IFS-0044,IF SHE LOVES,9,211,2024-11
2024-11-08 00:00:00+00:00,IFS-0045,IF SHE LOVES,12,182,2024-11
2024-11-08 00:00:00+00:00,VER-0026,VERYJ,9,249,2024-11
2024-11-08 00:00:00+00:00,VER-0027,VERYJ,12,246,2024-11
2024-11-08 00:00:00+00:00,LOV-0074,LOVE,9,76,2024-11
2024-11-08 00:00:00+00:00,LOV-0075,LOVE,9,184,2024-11
2024-11-08 00:00:00+00:00,LOV-0076,LOVE,9,91,2024-11
2024-11-08 00:00:00+00:00,LOV-0077,LOVE,9,165,2024-11
2024-11-08 00:00:00+00:00,LOV-0078,LOVE,9,145,2024-11
2024-11-08 00:00:00+00:00,LOV-0079,LOVE,9,87,2024-11
2024-11-08 00:00:00+00:00,LOV-0080,LOVE,9,77,2024-11
2024-11-08 00:00:00+00:00,LOV-0081,LOVE,12,176,2024-11
2024-11-09 00:00:00+00:00,NEW-0115,NEW IN,9,210,2024-11
2024-11-09 00:00:00+00:00,NEW-0116,NEW IN,9,248,2024-11
2024-11-09 00:00:00+00:00,NEW-0117,NEW IN,9,289,2024-11
2024-11-09 00:00:00+00:00,NEW-0118,NEW IN,9,217,2024-11
2024-11-09 00:00:00+00:00,NEW-0119,NEW IN,9,290,2024-11
2024-11-09 00:00:00+00:00,NEW-0120,NEW IN,9,176,2024-11
2024-11-09 00:00:00+00:00,NEW-0121,NEW IN,9,273,2024-11
2024-11-09 00:00:00+00:00,NEW-0122,NEW IN,9,220,2024-11
2024-11-09 00:00:00+00:00,NEW-0123,NEW IN,12,177,2024-11
2024-11-09 00:00:00+00:00,OVE-0118,OVER APPAREL,15,207,2024-11
2024-11-09 00:00:00+00:00,OVE-0119,OVER APPAREL,15,229,2024-11
2024-11-09 00:00:00+00:00,OVE-0120,OVER APPAREL,15,179,2024-11
2024-11-09 00:00:00+00:00,OVE-0121,OVER APPAREL,15,155,2024-11
2024-11-09 00:00:00+00:00,OVE-0122,OVER APPAREL,15,158,2024-11
2024-11-09 00:00:00+00:00,OVE-0123,OVER APPAREL,15,138,2024-11
2024-11-09 00:00:00+00:00,OVE-0124,OVER APPAREL,15,143,2024-11
2024-11-09 00:00:00+00:00,OVE-0125,OVER APPAREL,15,180,2024-11
2024-11-09 00:00:00+00:00,OVE-0126,OVER APPAREL,15,208,2024-11
2024-11-09 00:00:00+00:00,OVE-0127,OVER APPAREL,18,225,2024-11
2024-11-09 00:00:00+00:00,OVE-0128,OVER APPAREL,18,183,2024-11
2024-11-09 00:00:00+00:00,OVE-0129,OVER APPAREL,15,159,2024-11
2024-11-09 00:00:00+00:00,OVE-0130,OVER APPAREL,18,220,2024-11
2024-11-09 00:00:00+00:00,LOT-0208,LOVE TREE,51,145,2024-11
2024-11-09 00:00:00+00:00,LOT-0209,LOVE TREE,51,163,2024-11
2024-11-09 00:00:00+00:00,LOT-0210,LOVE TREE,48,259,2024-11
2024-11-09 00:00:00+00:00,LOT-0211,LOVE TREE,51,203,2024-11
2024-11-09 00:00:00+00:00,LOT-0212,LOVE TREE,51,219,2024-11
2024-11-09 00:00:00+00:00,LOT-0213,LOVE TREE,48,170,2024-11
2024-11-09 00:00:00+00:00,LOT-0214,LOVE TREE,51,267,2024-11
2024-11-09 00:00:00+00:00,TIM-0059,TIMING,33,104,2024-11
2024-11-09 00:00:00+00:00,TIM-0060,TIMING,33,253,2024-11
2024-11-09 00:00:00+00:00,TIM-0061,TIMING,33,242,2024-11
2024-11-09 00:00:00+00:00,TIM-0062,TIMING,33,245,2024-11
2024-11-09 00:00:00+00:00,TIM-0063,TIMING,33,165,2024-11
2024-11-09 00:00:00+00:00,TIM-0064,TIMING,33,166,2024-11
2024-11-09 00:00:00+00:00,TIM-0065,TIMING,33,274,2024-11
2024-11-09 00:00:00+00:00,TIM-0066,TIMING,33,247,2024-11
2024-11-09 00:00:00+00:00,TIM-0067,TIMING,33,125,2024-11
2024-11-09 00:00:00+00:00,TIM-0068,TIMING,33,100,2024-11
2024-11-09 00:00:00+00:00,TIM-0069,TIMING,33,271,2024-11
2024-11-09 00:00:00+00:00,PAP-0133,PAPERMOON,33,167,2024-11
2024-11-09 00:00:00+00:00,PAP-0134,PAPERMOON,33,176,2024-11
2024-11-09 00:00:00+00:00,PAP-0135,PAPERMOON,33,189,2024-11
2024-11-09 00:00:00+00:00,PAP-0136,PAPERMOON,33,215,2024-11
2024-11-09 00:00:00+00:00,PAP-0137,PAPERMOON,33,347,2024-11
2024-11-09 00:00:00+00:00,PAP-0138,PAPERMOON,33,195,2024-11
2024-11-09 00:00:00+00:00,PAP-0139,PAPERMOON,36,202,2024-11
2024-11-09 00:00:00+00:00,ACT-0290,ACTIVE USA,57,169,2024-11
2024-11-09 00:00:00+00:00,ACT-0291,ACTIVE USA,57,300,2024-11
2024-11-09 00:00:00+00:00,ACT-0292,ACTIVE USA,57,82,2024-11
2024-11-09 00:00:00+00:00,ACT-0293,ACTIVE USA,57,308,2024-11
2024-11-09 00:00:00+00:00,ACT-0294,ACTIVE USA,57,154,2024-11
2024-11-09 00:00:00+00:00,ACT-0295,ACTIVE USA,57,230,2024-11
2024-11-09 00:00:00+00:00,ACT-0296,ACTIVE USA,57,194,2024-11
2024-11-09 00:00:00+00:00,ACT-0297,ACTIVE USA,57,238,2024-11
2024-11-09 00:00:00+00:00,ACT-0298,ACTIVE USA,57,243,2024-11
2024-11-09 00:00:00+00:00,ACT-0299,ACTIVE USA,57,249,2024-11
2024-11-09 00:00:00+00:00,ACT-0300,ACTIVE USA,60,185,2024-11
2024-11-09 00:00:00+00:00,ACT-0301,ACTIVE USA,57,223,2024-11
2024-11-09 00:00:00+00:00,ACT-0302,ACTIVE USA,60,160,2024-11
2024-11-09 00:00:00+00:00,DAN-0026,DANIEL JEANS,9,214,2024-11
2024-11-09 00:00:00+00:00,DAN-0027,DANIEL JEANS,12,214,2024-11
2024-11-09 00:00:00+00:00,WOR-0033,THE WORK SHOP,9,224,2024-11
2024-11-09 00:00:00+00:00,WOR-0034,THE WORK SHOP,9,196,2024-11
2024-11-09 00:00:00+00:00,WOR-0035,THE WORK SHOP,9,169,2024-11
2024-11-09 00:00:00+00:00,WOR-0036,THE WORK SHOP,9,188,2024-11
2024-11-09 00:00:00+00:00,WOR-0037,THE WORK SHOP,9,189,2024-11
2024-11-09 00:00:00+00:00,WOR-0038,THE WORK SHOP,9,154,2024-11
2024-11-09 00:00:00+00:00,RIV-0017,RIVIR,9,456,2024-11
2024-11-09 00:00:00+00:00,RIV-0018,RIVIR,12,467,2024-11
2024-11-09 00:00:00+00:00,EST-0066,ESTELLA,9,149,2024-11
2024-11-09 00:00:00+00:00,EST-0067,ESTELLA,9,278,2024-11
2024-11-09 00:00:00+00:00,EST-0068,ESTELLA,9,219,2024-11
2024-11-09 00:00:00+00:00,EST-0069,ESTELLA,9,252,2024-11
2024-11-09 00:00:00+00:00,EST-0070,ESTELLA,9,319,2024-11
2024-11-09 00:00:00+00:00,EST-0071,ESTELLA,9,139,2024-11
